Age,SLOCStandard,Readability,SimpleReadability,NVAR,NCOMP,Mcclure,McCabe,IndentSTD,MaximumBlockDepth,totalFanOut,Length,MaintainabilityIndex,SATD,Parameters,LocalVariables,ChangeAtMethodAge,NewAdditions,DiffSizes,EditDistances,CriticalEditDistances,TangledWMoveandFileRename,Buggycommiit,PotentiallyBuggycommit,RiskyCommit,file,Decision,Detection,result
1360,3#3#3#3#3,0.9184958338737488#0.9184958338737488#0.9184958338737488#0.9327194690704346#0.9327194690704346,0.7243244022224673#0.7243244022224673#0.7243244022224673#0.9435690609088777#0.9435690609088777,0#0#0#0#0,0#0#0#0#0,0#0#0#0#0,1#1#1#1#1,3.77#3.77#3.77#1.89#1.89,0#0#0#0#0,1#1#1#1#1,19.0#19.0#19.0#19.0#19.0,130.57513427734375#130.57513427734375#130.57513427734375#130.57513427734375#130.57513427734375,0#0#0#0#0,0#0#0#0#0,0#0#0#0#0,0#65#76#297#714,0#0#0#3#0,0#0#0#6#0,0#0#0#44#0,0#0#0#0#0,0#125#35#126#392,0#0#0#0#0,0#1#0#0#0,0#1#0#0#0,2977.json,NotBuggy,NotBuggy,
755,3#3,0.08762810379266739#0.08762810379266739,0.5855089057616149#0.5855089057616149,0#0,0#0,0#0,1#1,1.89#1.89,0#0,2#2,24.0#24.0,129.2378692626953#129.2378692626953,0#0,2#2,0#0,0#356,0#0,0#0,0#0,0#0,0#25,0#0,0#0,0#0,4204.json,NotBuggy,NotBuggy,
940,4,0.7092675566673279,0.8935571916454577,0,0,0,1,2.0,0,2,22.0,124.91740417480469,0,0,0,0,0,0,0,0,0,0,0,0,4590.json,NotBuggy,NotBuggy,
958,11#11#12#12#12#12#12,0.005726910196244717#0.00275926711037755#0.003033968387171626#0.0028955356683582067#0.0028955356683582067#0.0028955356683582067#0.003033968387171626,1.1031058816249734E-5#1.7343266812895698E-6#4.507975543503349E-7#4.505409304979563E-7#4.505409304979563E-7#4.505409304979563E-7#4.507975543503349E-7,2#2#2#2#2#2#2,3#3#3#3#3#3#3,5#5#5#5#5#5#5,4#4#4#4#4#4#4,5.22#5.22#5.02#5.02#5.02#5.02#5.02,1#1#1#1#1#1#1,10#10#11#11#11#11#11,107.0#115.0#124.0#124.0#124.0#124.0#124.0,98.17351531982422#97.73426055908203#95.81464385986328#95.81464385986328#95.81464385986328#95.81464385986328#95.81464385986328,0#0#0#0#0#0#0,1#1#1#1#1#1#1,3#3#3#3#3#3#3,0#20#305#305#357#362#376,0#2#2#1#0#0#1,0#4#2#2#0#0#2,0#110#64#6#0#0#6,0#112#55#6#0#0#6,0#18#7#5#3#0#1,0#0#0#0#0#0#0,0#0#1#0#0#0#0,0#0#1#0#0#0#0,97.json,NotBuggy,NotBuggy,
1011,4,5.044435383751988E-4,0.10925610811065409,0,0,0,1,13.81,0,1,45.0,120.99594116210938,0,4,0,0,0,0,0,0,0,0,0,0,4345.json,NotBuggy,NotBuggy,
843,3,0.5531408190727234,0.9680498228629939,0,0,0,1,1.89,0,0,12.0,133.59722900390625,0,0,0,0,0,0,0,0,0,0,0,0,3195.json,NotBuggy,NotBuggy,
766,3,0.793876588344574,0.9337503111458049,0,0,0,1,0.94,0,1,14.0,132.79563903808594,0,0,0,0,0,0,0,0,0,0,0,0,3941.json,NotBuggy,NotBuggy,
754,3#3#3,0.00326737342402339#0.00326737342402339#0.00326737342402339,0.18703552390566455#0.18703552390566455#0.17895150142100552,0#0#0,0#0#0,0#0#0,1#1#1,1.89#1.89#1.89,0#0#0,1#1#1,37.0#37.0#37.0,126.03094482421875#126.03094482421875#126.03094482421875,0#0#0,1#1#1,0#0#0,0#201#238,0#0#1,0#0#2,0#0#7,0#0#7,0#1#367,0#0#1,0#0#1,0#0#1,193.json,Buggy,NotBuggy,NotBuggy
1360,3#3#3#3#3#3#3#3#3#3#3#3#3#3,0.0#1.4444833504967391E-4#1.4444833504967391E-4#2.2064568474888802E-4#2.72362056421116E-4#1.1866350541822612E-4#1.3966111873742193E-4#0.0#0.0#0.0#0.0#0.0#0.0#0.0013954072492197156,0.018750886423609968#0.09336453552080229#0.09336453552080229#0.061140702671995534#0.06286396183547047#0.03749106451014426#0.04834162918889192#0.02831106293980421#0.02875319043074628#0.018943890839092415#0.023811345007793795#0.05525234621203279#0.05381034337741479#0.05053083229080511,0#0#0#0#0#0#0#0#0#0#0#0#0#0,0#0#0#0#0#0#0#0#0#0#0#0#0#0,0#0#0#0#0#0#0#0#0#0#0#0#0#0,1#1#1#1#1#1#1#1#1#1#1#1#1#1,3.77#3.77#3.77#3.77#3.77#3.77#1.89#1.89#1.89#1.89#1.89#1.89#1.89#1.89,0#0#0#0#0#0#0#0#0#0#0#0#0#0,1#1#1#1#1#1#1#1#1#2#2#2#2#2,43.0#33.0#33.0#35.0#35.0#40.0#40.0#42.0#42.0#44.0#43.0#40.0#40.0#40.0,125.3664321899414#126.9422836303711#126.9422836303711#126.49983978271484#126.49983978271484#125.74249267578125#125.74249267578125#125.3173599243164#125.3173599243164#125.02336120605469#125.19499969482422#125.80547332763672#125.80547332763672#125.80547332763672,0#0#0#0#0#0#0#0#0#0#0#0#0#0,5#3#3#3#3#4#4#4#4#4#4#4#4#4,0#0#0#0#0#0#0#0#0#0#0#0#0#0,0#58#169#170#206#210#297#412#421#525#533#678#845#860,0#2#0#1#1#2#3#2#1#1#1#1#1#1,0#4#0#2#2#4#6#4#2#2#2#2#2#2,0#74#0#24#5#40#19#79#10#9#6#19#7#31,0#76#0#24#5#40#0#76#10#9#6#16#7#31,0#33#5#78#109#124#126#20#155#6#31#203#367#16,0#0#0#0#0#0#0#0#0#0#0#0#1#0,0#0#0#0#0#0#0#0#0#0#1#0#1#0,0#0#0#0#0#0#0#0#0#0#1#0#1#0,639.json,Buggy,NotBuggy,NotBuggy
843,4#4,0.24365219473838806#0.6015331149101257,0.614702056166194#0.725423765362432,0#0,0#0,0#0,1#1,2.0#2.0,0#0,2#1,27.0#25.0,123.65223693847656#124.05243682861328,0#0,1#1,0#0,0#74,0#1,0#2,0#28,0#28,0#121,0#0,0#0,0#0,3139.json,NotBuggy,NotBuggy,
1189,3#3#3,0.41325435042381287#0.7795637249946594#0.7795637249946594,0.7212381583458095#0.8577399724073982#0.8577399724073982,0#0#0,0#0#0,0#0#0,1#1#1,1.89#1.89#1.89,0#0#0,1#0#0,22.0#19.0#19.0,129.47398376464844#130.45266723632812#130.45266723632812,0#0#0,0#0#0,0#0#0,0#126#619,0#3#0,0#6#0,0#26#0,0#15#0,0#126#44,0#0#0,0#0#0,0#0#0,3910.json,NotBuggy,NotBuggy,
1008,5#5#5,0.8147988319396973#0.8233435153961182#0.806370198726654,0.5852104244580185#0.5836057597514124#0.6481078388400607,0#0#0,0#0#0,0#0#0,1#1#1,1.96#1.96#1.96,0#0#0,1#1#1,33.0#33.0#32.0,118.90401458740234#118.90401458740234#119.15383911132812,0#0#0,1#1#1,2#2#2,0#68#330,0#1#1,0#2#2,0#4#1,0#4#1,0#155#29,0#0#0,0#0#1,0#0#1,1789.json,NotBuggy,NotBuggy,
790,3#3#3,0.41284263134002686#0.41284263134002686#0.41284263134002686,0.9286495074737577#0.9286495074737577#0.9286495074737577,0#0#0,0#0#0,0#0#0,1#1#1,1.89#1.89#1.89,0#0#0,0#0#0,15.0#15.0#15.0,132.25152587890625#132.25152587890625#132.25152587890625,0#0#0,0#0#0,0#0#0,0#189#194,0#0#0,0#0#0,0#0#0,0#0#0,0#3#0,0#0#0,0#0#0,0#0#0,110.json,NotBuggy,NotBuggy,
765,3,0.539006769657135,0.914965814307535,0,0,0,1,1.89,0,0,14.0,132.4454345703125,0,0,0,0,0,0,0,0,0,0,0,0,5093.json,NotBuggy,NotBuggy,
1360,15#11#11#13#13#13#13#13#13#11#10#14#14#3,0.00793599896132946#0.023105500265955925#0.02767115645110607#0.0078554293140769#0.01671707071363926#0.01923617348074913#0.019740665331482887#0.019740665331482887#0.019740665331482887#0.11030690371990204#0.13334709405899048#0.010488133877515793#0.008853815495967865#0.006371898576617241,1.9399155505579447E-5#0.0012511554995389299#0.0012628106491638185#4.913684501013499E-5#1.9854469519268945E-4#2.0385931719432455E-4#2.065984279113454E-4#2.065984279113454E-4#2.054845176305395E-4#0.003199701235679323#0.020609657189294635#7.842556741285729E-4#7.633312947915078E-4#0.5251971277265863,3#2#2#3#4#4#4#4#4#4#2#3#3#0,3#2#2#3#3#3#3#3#3#3#2#3#3#0,6#4#4#6#7#7#7#7#7#7#4#6#6#0,4#3#3#4#4#4#4#4#4#4#3#4#4#1,6.95#3.09#3.09#3.37#3.37#3.37#3.37#3.37#3.37#5.22#3.12#3.58#3.58#1.89,2#1#1#1#1#1#1#1#1#1#1#1#1#0,8#6#6#9#8#9#9#9#9#7#4#6#6#1,108.0#79.0#79.0#100.0#93.0#93.0#93.0#93.0#93.0#76.0#63.0#88.0#88.0#26.0,93.06800079345703#100.1604995727539#100.1604995727539#95.88739013671875#96.30056762695312#96.30056762695312#96.30056762695312#96.30056762695312#96.30056762695312#100.1318130493164#103.00457000732422#95.35157775878906#95.35157775878906#128.60531616210938,0#0#0#0#0#0#0#0#0#0#0#0#0#0,5#3#3#3#3#2#2#2#2#2#2#3#3#3,3#2#2#2#2#2#2#2#2#2#2#2#2#0,0#42#65#76#77#160#297#349#421#591#714#775#792#1128,0#11#5#3#1#4#1#0#1#7#6#7#2#2,0#28#10#4#2#8#2#0#2#15#14#10#4#15,0#296#73#126#32#78#2#0#4#115#164#185#22#419,0#263#73#130#31#78#0#0#4#164#123#169#22#374,0#19#125#26#5#4#126#251#155#121#392#70#227#68,0#0#0#0#0#0#0#0#0#0#0#0#0#0,0#1#1#0#0#1#0#0#0#0#0#0#0#1,0#1#1#0#0#1#0#0#0#0#0#0#0#1,1659.json,NotBuggy,NotBuggy,
880,3,0.927474319934845,0.9580742190402356,0,0,0,1,1.89,0,0,12.0,133.59722900390625,0,0,0,0,0,0,0,0,0,0,0,0,960.json,NotBuggy,NotBuggy,
1016,3#3#3#3,0.18093034625053406#0.21423010528087616#0.1608252227306366#0.061667364090681076,0.832532002698103#0.7878555740190827#0.7111766858378362#0.5443733927970688,0#0#0#0,0#0#0#0,0#0#0#0,1#1#1#1,1.89#1.89#1.89#1.89,0#0#0#0,1#1#1#1,25.0#25.0#25.0#27.0,128.46022033691406#128.46022033691406#128.46022033691406#127.98577117919922,0#0#0#0,2#2#2#2,0#0#0#0,0#5#172#370,0#1#1#1,0#2#2#2,0#8#36#14,0#8#12#14,0#251#218#392,0#0#0#0,0#0#0#0,0#0#0#0,2581.json,NotBuggy,NotBuggy,
1360,3#3,0.831676721572876#0.6295152902603149,0.7249234740053898#0.9214877901812624,0#0,0#0,0#0,1#1,3.77#1.89,0#0,2#1,17.0#15.0,131.28770446777344#132.25152587890625,0#0,0#0,0#0,0#297,0#3,0#6,0#36,0#20,0#126,0#0,0#0,0#0,4867.json,NotBuggy,NotBuggy,
749,3#3,0.655320942401886#0.655320942401886,0.7655382624565358#0.7655382624565358,0#0,0#0,0#0,1#1,1.89#1.89,0#0,1#1,18.0#18.0,130.7338104248047#130.7338104248047,0#0,0#0,0#0,0#75,0#0,0#0,0#0,0#0,0#55,0#0,0#0,0#0,833.json,NotBuggy,NotBuggy,
1016,4,0.04303031414747238,0.019344235187937875,2,2,4,2,2.0,0,1,48.0,119.78701782226562,0,1,0,0,0,0,0,0,0,0,0,0,4332.json,NotBuggy,NotBuggy,
843,3,0.873651921749115,0.9475433474562562,0,0,0,1,1.89,0,0,12.0,133.59722900390625,0,0,0,0,0,0,0,0,0,0,0,0,3102.json,NotBuggy,NotBuggy,
1016,4#4,0.14684796333312988#0.1418999880552292,0.41130787912013045#0.41843888417692515,0#0,0#0,0#0,1#1,2.0#2.0,0#0,2#2,29.0#29.0,123.19084167480469#123.19084167480469,0#0,1#1,0#0,0#173,0#1,0#2,0#4,0#4,0#62,0#0,0#0,0#0,4319.json,NotBuggy,NotBuggy,
1011,5#7#6#6#6#6,0.09054733067750931#0.04150323569774628#0.03425697982311249#0.020655976608395576#0.024813050404191017#0.024813050404191017,0.29562993886643035#0.16956502638387297#0.18583120909270304#0.037900345141714996#0.1536943346796984#0.1536943346796984,0#2#2#2#2#2,0#1#1#1#1#1,0#3#3#3#3#3,1#2#2#2#2#2,1.96#3.02#3.27#3.27#3.27#3.27,0#1#1#1#1#1,4#5#4#5#4#4,34.0#44.0#41.0#49.0#41.0#41.0,118.58592224121094#111.3536376953125#114.28445434570312#113.11126708984375#114.28445434570312#114.28445434570312,0#0#0#0#0#0,0#0#0#0#0#0,0#0#0#0#0#0,0#3#365#454#454#598,0#4#0#1#1#0,0#6#1#2#2#0,0#72#25#59#2#0,0#64#21#67#67#0,0#103#392#6#7#91,0#1#0#0#0#0,0#1#0#0#1#0,0#1#0#0#1#0,2788.json,Buggy,Buggy,Buggy
843,3,0.8478639721870422,0.8991264413832873,0,0,0,1,1.89,0,1,15.0,132.086669921875,0,1,0,0,0,0,0,0,0,0,0,0,2661.json,NotBuggy,NotBuggy,
836,3#3,0.8395971655845642#0.8395971655845642,0.9632989625410319#0.9632989625410319,0#0,0#0,0#0,1#1,1.89#1.89,0#0,0#0,12.0#12.0,133.59722900390625#133.59722900390625,0#0,0#0,0#0,0#190,0#0,0#0,0#0,0#0,0#392,0#0,0#0,0#0,3077.json,NotBuggy,NotBuggy,
1016,5#7#8#7#7,0.231863334774971#0.7975099682807922#0.9436208605766296#0.7975099682807922#0.8097698092460632,0.13501586329850288#0.58723796102315#0.385563090138845#0.58723796102315#0.578654807110919,3#3#3#3#3,2#2#2#2#2,5#5#5#5#5,3#3#3#3#3,1.96#3.02#2.83#3.02#3.02,0#0#0#0#0,2#2#3#2#2,43.0#41.0#49.0#41.0#41.0,116.90475463867188#111.78042602539062#108.40074920654297#111.78042602539062#111.70156860351562,0#0#0#0#0,1#1#1#1#1,0#0#1#0#0,0#246#249#475#611,0#7#4#2#1,0#10#6#6#2,0#34#70#70#9,0#18#65#65#9,0#121#55#16#227,0#0#0#0#0,0#0#0#0#0,0#0#0#0#0,2744.json,NotBuggy,NotBuggy,
1016,4,0.3653128147125244,0.6104767488865496,0,0,0,1,2.0,0,3,25.0,124.05243682861328,0,0,0,0,0,0,0,0,0,0,0,0,4333.json,NotBuggy,NotBuggy,
1011,3#3#3#3,0.45625734329223633#0.42364031076431274#0.3153011202812195#0.3155820369720459,0.7918998647917808#0.7846834506547492#0.5975818968256381#0.6258579918703413,0#0#0#0,0#0#0#0,0#0#0#0,1#1#1#1,1.89#1.89#1.89#1.89,0#0#0#0,1#1#2#2,18.0#18.0#22.0#22.0,130.7338104248047#130.7338104248047#129.47398376464844#129.47398376464844,0#0#0#0,0#0#0#0,0#0#0#0,0#442#618#778,0#1#1#1,0#2#2#2,0#6#20#11,0#6#20#11,0#227#9#68,0#0#0#0,0#0#0#1,0#0#0#1,2777.json,NotBuggy,NotBuggy,
878,3#3#3,0.011820439249277115#0.010767233557999134#0.01001136563718319,0.48615223033793514#0.5014149195389811#0.4053422862348708,0#0#0,0#0#0,0#0#0,1#1#1,1.89#1.89#1.89,0#0#0,2#2#2,27.0#27.0#27.0,128.31268310546875#128.31268310546875#128.31268310546875,0#0#0,3#3#3,0#0#0,0#2#3,0#1#3,0#2#6,0#9#12,0#9#0,0#5#34,0#0#0,0#1#0,0#0#0,1019.json,NotBuggy,NotBuggy,
1360,5#5#6#6#7#7#7#3,0.12832441926002502#0.1390397548675537#0.0020595442038029432#0.003602193668484688#9.772453922778368E-4#5.130841745994985E-4#0.03256653621792793#0.4740937054157257,0.25499037613775893#0.3467043279897401#0.016348924628322426#0.05150469167095831#0.03204746742178453#0.021438009778811374#0.044140190356606206#0.8467642783006329,0#0#0#0#0#0#1#0,0#0#0#0#0#0#1#0,0#0#0#0#0#0#2#0,1#1#1#1#1#1#2#1,3.92#1.96#1.89#1.89#1.81#1.81#1.81#1.89,0#0#0#0#0#0#0#0,3#3#7#5#5#5#6#1,32.0#32.0#53.0#47.0#53.0#55.0#53.0#18.0,118.82691955566406#118.82691955566406#112.99028015136719#113.7378921508789#110.61590576171875#110.36031341552734#110.2630386352539#130.85629272460938,0#0#0#0#0#0#0#0,1#1#1#1#1#1#1#1,0#0#0#0#0#0#1#0,0#297#378#378#380#380#681#775,0#5#1#1#4#2#7#1,0#10#1#2#7#4#14#6,0#35#136#30#73#23#203#222,0#0#134#30#67#24#184#210,0#126#3#3#19#3#127#70,0#0#0#0#0#0#0#0,0#0#0#1#0#0#1#0,0#0#0#1#0#0#1#0,1864.json,NotBuggy,NotBuggy,
791,7,0.309130996465683,0.01446672556388324,2,3,5,4,1.81,0,3,62.0,108.87591552734375,0,1,1,0,0,0,0,0,0,0,0,0,2924.json,NotBuggy,NotBuggy,
902,3#3#5#6#6#15#15,0.7666745781898499#0.011139805428683758#0.0#0.0#0.0#0.0#0.0,0.5692483674054478#0.2671920051060301#5.655865706759029E-4#0.01596999926168753#0.005871270834252736#1.4296136191145983E-7#5.464133253620024E-8,0#0#0#0#0#0#0,0#0#0#0#0#0#0,0#0#0#0#0#0#0,1#1#1#1#1#1#1,1.89#1.89#4.38#27.37#5.5#7.51#7.51,0#0#0#0#0#1#1,0#1#7#7#7#15#17,22.0#31.0#68.0#61.0#61.0#131.0#135.0,129.37762451171875#127.42049407958984#114.25384521484375#112.14771270751953#112.14771270751953#92.52335357666016#92.3413314819336,0#0#0#0#0#0#0,2#2#2#2#2#2#2,0#0#1#0#0#2#2,0#7#67#75#387#402#515,0#1#4#5#1#13#2,0#2#6#9#2#16#4,0#43#251#197#139#608#32,0#43#235#83#7#438#32,0#2#13#31#367#16#18,0#0#0#0#1#0#0,0#0#0#1#1#0#0,0#0#0#1#1#0#0,590.json,Buggy,NotBuggy,NotBuggy
940,16#16#16#16,0.0021557060535997152#0.002592762466520071#0.0026119754184037447#0.003990309778600931,2.042170875698711E-6#1.570613214556521E-6#1.5847806137447869E-6#3.96257585903666E-6,0#0#0#0,0#0#0#0,0#0#0#0,1#1#1#1,3.46#3.46#3.46#3.46,1#1#1#1,11#9#9#10,116.0#116.0#116.0#112.0,92.13644409179688#92.0845718383789#92.0845718383789#92.29266357421875,0#0#0#0,1#1#1#1,2#2#2#2,0#359#362#729,0#1#1#1,0#2#2#2,0#45#7#31,0#46#7#32,0#14#66#163,0#0#0#0,0#0#0#0,0#0#0#0,4592.json,NotBuggy,NotBuggy,
1085,2#2#2#3#3,0.9973176121711731#0.9979654550552368#0.9985063076019287#0.9461307525634766#0.8884922862052917,0.9774112584506548#0.9810247493436142#0.9804848545868277#0.9677478014999484#0.9920919636133766,0#0#0#0#0,0#0#0#0#0,0#0#0#0#0,1#1#1#1#1,1.89#1.89#1.89#1.89#1.89,0#0#0#0#0,0#0#0#0#1,9.0#9.0#11.0#15.0#12.0,142.4026641845703#142.4026641845703#140.82913208007812#131.9385528564453#133.80813598632812,0#0#0#0#0,0#0#0#0#0,0#0#0#0#0,0#22#84#170#294,0#2#3#1#1,0#4#6#2#2,0#8#78#22#35,0#7#24#21#35,0#126#20#13#77,0#0#0#0#0,0#0#0#0#0,0#0#0#0#0,5203.json,NotBuggy,NotBuggy,
1295,3#3#3#3#3#3#3#3#3#3,0.3827683627605438#0.3977310359477997#0.6690182089805603#0.8014715909957886#0.7112913131713867#0.710400402545929#0.8071739077568054#0.40873900055885315#0.2969110310077667#0.6038046479225159,0.819837141143452#0.8324379510912792#0.8194151449331925#0.8166324266102225#0.8413892658380686#0.8687916308510346#0.8554781141644039#0.7836460723547632#0.7947563405037982#0.8932693055104404,0#0#0#0#0#0#0#0#0#0,0#0#0#0#0#0#0#0#0#0,0#0#0#0#0#0#0#0#0#0,1#1#1#1#1#1#1#1#1#1,0.0#0.0#0.0#0.0#0.0#1.89#1.89#1.89#1.89#1.89,0#0#0#0#0#0#0#0#0#0,1#2#1#1#1#1#1#1#1#2,16.0#17.0#18.0#18.0#18.0#18.0#18.0#20.0#20.0#16.0,131.75106811523438#131.43582153320312#131.1385955810547#130.99049377441406#131.1385955810547#131.1385955810547#130.99049377441406#130.18594360351562#130.30841064453125#131.75106811523438,0#0#0#0#0#0#0#0#0#0,0#0#0#0#0#0#0#0#0#0,0#0#0#0#0#0#0#0#0#0,0#8#10#48#95#232#271#284#293#499,0#1#1#1#1#2#1#1#1#1,0#2#2#2#2#4#2#2#2#2,0#19#15#6#6#8#5#6#6#37,0#19#15#6#6#0#5#7#5#37,0#5#6#2#4#126#4#251#11#17,0#0#0#0#0#0#0#0#0#0,0#0#0#0#1#0#0#0#0#1,0#0#0#0#1#0#0#0#0#1,2036.json,NotBuggy,NotBuggy,
1360,5#5#6#6#6#6#4#4,0.11471299082040787#0.12445402890443802#0.0017386894905939698#0.0030962959863245487#1.2666985276155174E-4#0.0#0.0013546363916248083#0.0011574128875508904,0.2769314488404082#0.3788746716532591#0.018559472754416745#0.0588996880351988#0.00990006624049143#0.006614576378672855#0.012576238252773812#0.014892692884944056,0#0#0#0#0#0#3#3,0#0#0#0#0#0#2#2,0#0#0#0#0#0#5#5,1#1#1#1#1#1#3#3,3.92#1.96#1.89#1.89#1.89#1.89#2.0#2.0,0#0#0#0#0#0#0#0,3#3#7#5#4#4#2#2,32.0#32.0#53.0#47.0#55.0#57.0#51.0#51.0,118.90116882324219#118.90116882324219#113.05016326904297#113.80426025390625#112.68612670898438#112.44830322265625#119.18730163574219#119.18730163574219,0#0#0#0#0#0#0#0,1#1#1#1#2#2#2#2,0#0#0#0#0#0#1#1,0#297#378#378#380#380#681#775,0#5#1#1#4#2#3#2,0#10#1#2#8#4#8#4,0#35#136#30#55#23#280#21,0#0#134#30#53#24#268#20,0#126#3#3#19#3#127#70,0#0#0#0#0#0#0#0,0#0#0#1#0#0#1#0,0#0#0#1#0#0#1#0,1750.json,NotBuggy,NotBuggy,
849,6#5#5,0.31146639585494995#0.569159746170044#0.5845457911491394,0.09266009850095475#0.10853493480330371#0.07017927065570723,1#1#1,1#1#1,2#2#2,2#2#2,1.89#1.96#1.96,0#0#0,3#2#2,47.0#44.0#44.0,113.3850326538086#116.62455749511719#116.62455749511719,0#0#0,1#1#1,1#1#1,0#80#195,0#2#5,0#5#10,0#70#35,0#69#15,0#121#30,0#0#0,0#0#0,0#0#0,3352.json,NotBuggy,NotBuggy,
1360,7#7#7#7#5#5,0.027942638844251633#0.027861934155225754#0.029221227392554283#0.029221227392554283#0.10497583448886871#0.10059583187103271,0.026800355718463304#0.04406368845645438#0.04505833256263592#0.04505833256263592#0.010325108494333973#0.013178569406044914,0#0#0#0#4#4,0#0#0#0#2#2,0#0#0#0#6#6,1#1#1#1#3#3,3.61#1.81#1.81#1.81#1.96#1.96,0#0#0#0#0#0,6#6#6#6#3#3,54.0#54.0#54.0#54.0#55.0#54.0,110.51870727539062#110.51870727539062#110.51870727539062#110.51870727539062#115.12763977050781#115.275146484375,0#0#0#0#0#0,2#2#2#2#2#2,2#2#2#2#2#2,0#206#297#412#421#533,0#7#1#0#4#1,0#14#2#0#10#2,0#53#2#0#145#6,0#5#0#0#134#6,0#109#126#20#155#31,0#0#0#0#0#0,0#0#0#0#0#1,0#0#0#0#0#1,611.json,NotBuggy,NotBuggy,
1360,2#4#4#4#5#5#5#4#4#5#5#5#5,0.9659347534179688#0.6088072657585144#0.6230056285858154#0.6230056285858154#0.4204293191432953#0.41821300983428955#0.35621094703674316#0.6106963753700256#0.6106963753700256#0.3526698052883148#0.37318122386932373#0.37318122386932373#0.28731268644332886,0.9257010390757021#0.7191607134710466#0.6974123182871849#0.6974123182871849#0.45200810926388896#0.6614761539926856#0.6567293505197883#0.8495924363310434#0.8495924363310434#0.8054483776471953#0.8187250613093817#0.8215436451670455#0.7890714235762991,0#1#1#1#1#1#1#0#0#0#0#0#0,0#1#1#1#1#1#1#0#0#0#0#0#0,0#2#2#2#2#2#2#0#0#0#0#0#0,1#2#2#2#2#2#2#1#1#1#1#1#1,3.77#6.63#6.63#6.63#6.4#2.99#2.99#2.0#2.0#1.96#1.96#1.96#1.96,0#0#0#0#0#0#0#0#0#0#0#0#0,0#2#2#2#3#3#3#2#2#3#3#3#3,9.0#21.0#21.0#21.0#28.0#28.0#28.0#19.0#19.0#24.0#24.0#24.0#24.0,142.4026641845703#125.04178619384766#125.04178619384766#125.04178619384766#119.61820220947266#119.61820220947266#119.61820220947266#126.04888916015625#126.04888916015625#121.08496856689453#121.08496856689453#121.08496856689453#121.08496856689453,0#0#0#0#0#0#0#0#0#0#0#0#0,0#0#0#0#0#0#0#0#0#0#0#0#0,0#0#0#0#0#0#0#0#0#0#0#0#0,0#63#75#170#206#297#349#483#485#609#808#845#862,0#2#1#0#2#4#2#1#0#1#2#1#2,0#3#2#0#3#8#4#3#0#1#4#2#4,0#40#5#0#48#28#14#43#0#33#12#7#26,0#52#5#0#44#0#14#39#0#29#12#7#26,0#13#12#78#109#126#38#16#11#2#46#367#15,0#0#0#0#0#0#0#0#0#0#0#1#0,0#0#0#0#0#0#0#1#0#0#0#1#1,0#0#0#0#0#0#0#1#0#0#0#1#1,990.json,Buggy,NotBuggy,NotBuggy
1360,3#3#3#3#3#3,0.2135312706232071#0.2135312706232071#0.27503904700279236#0.22044679522514343#0.5434898138046265#0.2508726418018341,0.2040972118602011#0.2040972118602011#0.31207275482974506#0.4742330640654346#0.6323465691200781#0.44760143717374,1#1#1#0#0#0,1#1#1#0#0#0,2#2#2#0#0#0,2#2#2#1#1#1,3.77#3.77#1.89#1.89#1.89#1.89,0#0#0#0#0#0,4#4#4#4#3#4,30.0#30.0#30.0#27.0#23.0#27.0,127.44500732421875#127.44500732421875#127.44500732421875#128.51292419433594#129.4591827392578#128.51292419433594,0#0#0#0#0#0,0#0#0#0#0#0,0#0#0#0#0#0,0#76#297#344#517#795,0#0#3#1#1#1,0#0#6#2#2#2,0#0#22#54#16#19,0#0#0#54#16#19,0#35#126#344#218#122,0#0#0#0#0#0,0#0#0#0#0#0,0#0#0#0#0#0,3180.json,NotBuggy,NotBuggy,
1360,1#3#3#3#3,0.9880495071411133#0.9700493812561035#0.9700493812561035#0.9676591753959656#0.9676591753959656,0.8055316941025739#0.9862614833288892#0.9862614833288892#0.992231209476453#0.992231209476453,0#0#0#0#0,0#0#0#0#0,0#0#0#0#0,1#1#1#1#1,0.0#1.89#1.89#1.89#1.89,0#0#0#0#0,0#0#0#0#0,13.0#13.0#13.0#12.0#12.0,150.7931671142578#132.9956512451172#132.9956512451172#133.59722900390625#133.59722900390625,0#0#0#0#0,0#0#0#0#0,0#0#0#0#0,0#297#705#714#722,0#3#1#2#1,0#4#2#4#2,0#41#1#8#1,0#0#1#8#1,0#126#99#392#204,0#0#0#0#0,0#0#1#0#0,0#0#1#0#0,2276.json,NotBuggy,NotBuggy,
1005,3#3,0.08152533322572708#0.24820297956466675,0.30940670807957915#0.5989818215392563,0#0,0#0,0#0,1#1,1.89#1.89,0#0,3#3,30.0#26.0,127.76480865478516#128.70916748046875,0#0,0#0,0#0,0#0,0#3,0#6,0#35,0#23,0#7,0#0,0#0,0#0,4352.json,NotBuggy,NotBuggy,
745,4,0.008936378173530102,0.023468417006533862,1,1,2,2,2.0,0,3,47.0,119.95356750488281,0,2,0,0,0,0,0,0,0,0,0,0,4408.json,NotBuggy,NotBuggy,
1360,3#3,0.831676721572876#0.8852241039276123,0.7249234740053898#0.9585141271851508,0#0,0#0,0#0,1#1,3.77#1.89,0#0,2#0,17.0#12.0,131.28770446777344#133.59722900390625,0#0,0#0,0#0,0#297,0#3,0#6,0#36,0#21,0#126,0#0,0#0,0#0,4845.json,NotBuggy,NotBuggy,
